thread_id	post_id	ade_cui	cui_text	linked_drug
1986	1986_002	0	0	0
1979	1979_006	0	0	0
1985	1985_005	0	0	0
1987	1987_001	0	0	0
1986	1986_003	0	0	0
1985	1985_006	22253000	Pain	imatinib
1977	1977_002	62315008	Diarrhea	imatinib
1977	1977_002	68962001	Muscle pain	imatinib
1986	1986_004	55300003	Cramp	ripretinib
1986	1986_004	271737000	Anemia	ripretinib
1986	1986_004	16386004	Dry skin	ripretinib
1986	1986_004	89362005	Weight loss	ripretinib
1986	1986_005	0	0	0
1986	1986_006	0	0	0
1984	1984_001	0	0	0
1977	1977_003	0	0	0
1967	1967_010	0	0	0
1977	1977_004	62315008	Diarrhea	sunitinib
1977	1977_004	84229001	Fatigue	sunitinib
1977	1977_004	85919009	Disorder of intestine	sunitinib
1985	1985_007	0	0	0
1977	1977_005	0	0	0
1984	1984_002	0	0	0
1967	1967_011	0	0	0
1983	1983_001	0	0	0
1983	1983_002	0	0	0
1983	1983_003	0	0	0
1981	1981_001	0	0	0
1981	1981_002	65124004	Swelling	imatinib
1981	1981_003	0	0	0
1981	1981_004	65124004	Swelling	imatinib
1981	1981_005	0	0	0
1981	1981_006	22253000	Pain	imatinib
1969	1969_001	0	0	0
1969	1969_002	0	0	0
1982	1982_022	0	0	0
1981	1981_007	0	0	0
1981	1981_011	75183008	Abnormal liver function	imatinib
1818	1818_001	0	0	0
1818	1818_002	0	0	0
1818	1818_003	0	0	0
1818	1818_004	267039000	Swollen ankle region	imatinib
1818	1818_004	386705008	Lightheadedness	imatinib
1818	1818_004	56317004	Alopecia	imatinib
1818	1818_005	0	0	0
1818	1818_006	0	0	0
1818	1818_007	422587007	Nausea	imatinib
1818	1818_007	271807003	Eruption	imatinib
1818	1818_007	45177002	Swelling of structure of eye	imatinib
1818	1818_007	56317004	Alopecia	imatinib
1818	1818_008	56317004	Alopecia	imatinib
1818	1818_008	247566002	Hair color change	imatinib
1430	1430_001	0	0	0
1818	1818_009	80068009	Swelling of limb	imatinib
1818	1818_009	56317004	Alopecia	imatinib
1818	1818_010	0	0	0
1818	1818_011	60728008	Swollen abdomen	imatinib
1818	1818_011	84229001	Fatigue	imatinib
1818	1818_011	12584003	Bone pain	imatinib
1818	1818_012	247566002	Hair color change	imatinib
1969	1969_003	0	0	0
1981	1981_012	80068009	Swelling of limb	imatinib
1981	1981_012	45177002	Swelling of structure of eye	imatinib
1430	1430_002	0	0	0
1818	1818_013	0	0	0
1430	1430_003	0	0	0
1430	1430_004	0	0	0
1430	1430_005	0	0	0
1818	1818_014	267038008	Edema	imatinib
1818	1818_014	449918009	Cramp in lower leg	imatinib
1818	1818_015	297142003	Foot swelling	imatinib
1818	1818_016	0	0	0
1818	1818_017	84229001	Fatigue	imatinib
1818	1818_017	420103007	Watery eye	imatinib
1818	1818_017	422587007	Nausea	imatinib
1818	1818_018	0	0	0
1818	1818_019	56317004	Alopecia	imatinib
1430	1430_006	0	0	0
1430	1430_007	0	0	0
1430	1430_008	0	0	0
1818	1818_020	267039000	Swollen ankle region	imatinib
1818	1818_020	56317004	Alopecia	imatinib
1818	1818_021	267038008	Edema	imatinib
1818	1818_021	56317004	Alopecia	imatinib
1818	1818_021	65124004	Swelling	imatinib
1818	1818_022	56317004	Alopecia	imatinib
1818	1818_022	65124004	Swelling	imatinib
1430	1430_009	0	0	0
1818	1818_023	277797007	Thin skin	imatinib
1818	1818_024	84229001	Fatigue	imatinib
1818	1818_024	162290004	Dry eyes	imatinib
1818	1818_024	399269003	Arthropathy	imatinib
1818	1818_024	56317004	Alopecia	imatinib
1818	1818_024	422587007	Nausea	imatinib
1818	1818_024	48285002	Swearing	imatinib
1983	1983_004	0	0	0
1818	1818_025	0	0	0
1430	1430_010	0	0	0
1430	1430_011	0	0	0
1430	1430_012	0	0	0
1430	1430_013	0	0	0
1430	1430_014	0	0	0
1818	1818_027	0	0	0
1430	1430_015	0	0	0
1430	1430_017	0	0	0
1818	1818_028	48167000	Amnesia	imatinib
1818	1818_028	56317004	Alopecia	imatinib
1818	1818_029	56317004	Alopecia	sunitinib
1982	1982_023	0	0	0
1430	1430_018	0	0	0
1430	1430_019	0	0	0
1430	1430_020	0	0	0
1430	1430_021	0	0	0
1430	1430_022	0	0	0
1430	1430_023	0	0	0
1818	1818_031	0	0	0
1818	1818_032	45177002	Swelling of structure of eye	imatinib
1818	1818_033	420103007	Watery eye	imatinib
1818	1818_034	65124004	Swelling	imatinib
1969	1969_004	0	0	0
1430	1430_024	0	0	0
1430	1430_025	0	0	0
1818	1818_035	162059005	Upset stomach	imatinib
1818	1818_035	49563000	Periorbital edema	imatinib
1818	1818_035	55300003	Cramp	imatinib
1969	1969_005	0	0	0
1981	1981_015	0	0	0
1430	1430_026	0	0	0
1430	1430_027	0	0	0
1969	1969_006	0	0	0
1818	1818_036	0	0	0
1967	1967_012	0	0	0
1818	1818_037	0	0	0
1818	1818_038	0	0	0
1818	1818_039	0	0	0
1430	1430_028	0	0	0
1430	1430_029	0	0	0
1964	1964_001	0	0	0
1964	1964_002	0	0	0
1964	1964_003	162059005	Upset stomach	imatinib
1964	1964_004	0	0	0
1818	1818_040	45177002	Swelling of structure of eye	imatinib
1818	1818_040	297142003	Foot swelling	imatinib
1964	1964_005	0	0	0
1964	1964_006	0	0	0
1964	1964_007	0	0	0
1818	1818_041	49563000	Periorbital edema	imatinib
1818	1818_041	297142003	Foot swelling	imatinib
1964	1964_008	0	0	0
1964	1964_009	0	0	0
1964	1964_010	0	0	0
1964	1964_011	0	0	0
1964	1964_012	0	0	0
1964	1964_013	0	0	0
1964	1964_014	48285002	Swearing	imatinib
1964	1964_015	0	0	0
1961	1961_001	0	0	0
1961	1961_002	0	0	0
1961	1961_003	0	0	0
1964	1964_016	0	0	0
1961	1961_004	0	0	0
1964	1964_017	0	0	0
1961	1961_005	0	0	0
1964	1964_018	422587007	Nausea	imatinib
1964	1964_019	0	0	0
1961	1961_006	0	0	0
1964	1964_020	0	0	0
1964	1964_021	422587007	Nausea	imatinib
1961	1961_007	0	0	0
1961	1961_008	0	0	0
1978	1978_001	0	0	0
1978	1978_002	0	0	0
1905	1905_001	0	0	0
1978	1978_003	0	0	0
1905	1905_003	0	0	0
1905	1905_004	0	0	0
1905	1905_005	0	0	0
1905	1905_006	0	0	0
1905	1905_007	0	0	0
1905	1905_008	0	0	0
1978	1978_004	0	0	0
1905	1905_009	0	0	0
1978	1978_005	0	0	0
1905	1905_010	0	0	0
1968	1968_001	0	0	0
1978	1978_006	0	0	0
1968	1968_002	0	0	0
1964	1964_022	0	0	0
1905	1905_011	0	0	0
1968	1968_003	0	0	0
1818	1818_042	267039000	Swollen ankle region	imatinib
1818	1818_043	56317004	Alopecia	imatinib
1818	1818_043	45177002	Swelling of structure of eye	imatinib
1961	1961_009	0	0	0
1964	1964_023	0	0	0
1964	1964_024	0	0	0
1968	1968_004	0	0	0
1964	1964_025	0	0	0
1818	1818_044	56317004	Alopecia	imatinib
1818	1818_044	45177002	Swelling of structure of eye	imatinib
1818	1818_045	0	0	0
1905	1905_012	0	0	0
1818	1818_046	0	0	0
1818	1818_047	65124004	Swelling	imatinib
1978	1978_007	0	0	0
1905	1905_013	0	0	0
1964	1964_026	422587007	Nausea	imatinib
1818	1818_048	49563000	Periorbital edema	imatinib
1964	1964_027	0	0	0
1968	1968_005	0	0	0
1964	1964_028	0	0	0
1905	1905_014	0	0	0
1964	1964_029	0	0	0
1969	1969_008	0	0	0
1905	1905_015	0	0	0
1964	1964_030	0	0	0
1968	1968_006	0	0	0
1430	1430_030	0	0	0
1964	1964_031	0	0	0
1961	1961_010	0	0	0
1905	1905_016	0	0	0
1818	1818_049	0	0	0
1905	1905_017	0	0	0
1905	1905_018	0	0	0
1818	1818_050	0	0	0
1818	1818_051	0	0	0
1978	1978_008	0	0	0
1430	1430_031	0	0	0
1905	1905_019	0	0	0
1952	1952_001	0	0	0
1964	1964_032	0	0	0
1952	1952_002	0	0	0
1952	1952_003	0	0	0
1818	1818_052	0	0	0
1905	1905_020	0	0	0
1952	1952_004	55300003	Cramp	
1952	1952_005	0	0	0
1952	1952_006	0	0	0
1964	1964_033	0	0	0
1964	1964_034	422587007	Nausea	imatinib
1964	1964_034	21522001	Abdominal pain	imatinib
1952	1952_007	0	0	0
1952	1952_008	0	0	0
1964	1964_035	0	0	0
1430	1430_032	0	0	0
1968	1968_007	0	0	0
1430	1430_033	0	0	0
1969	1969_009	422587007	Nausea	imatinib
1964	1964_036	267045008	Gastrointestinal symptom	imatinib
1952	1952_009	275322007	Scar	
1952	1952_010	55300003	Cramp	
1952	1952_010	22253000	Pain	
1952	1952_011	0	0	0
1430	1430_034	0	0	0
1968	1968_008	0	0	0
1964	1964_037	0	0	0
1968	1968_009	0	0	0
1968	1968_010	0	0	0
1430	1430_035	0	0	0
1905	1905_021	0	0	0
1818	1818_053	0	0	0
1818	1818_054	49563000	Periorbital edema	imatinib
1818	1818_054	56317004	Alopecia	imatinib
1818	1818_054	65124004	Swelling	imatinib
1961	1961_011	0	0	0
1974	1974_001	162397003	Pain in throat	imatinib
1974	1974_001	22253000	Pain	imatinib
1964	1964_038	0	0	0
1905	1905_022	0	0	0
1968	1968_011	0	0	0
1818	1818_055	0	0	0
1974	1974_002	0	0	0
1905	1905_023	0	0	0
1905	1905_024	0	0	0
1968	1968_012	0	0	0
1818	1818_056	56317004	Alopecia	imatinib
1818	1818_056	49563000	Periorbital edema	imatinib
1818	1818_056	267039000	Swollen ankle region	imatinib
1964	1964_039	0	0	0
1968	1968_013	0	0	0
1818	1818_057	49563000	Periorbital edema	imatinib
1639	1639_001	55300003	Cramp	imatinib
1639	1639_001	84229001	Fatigue	imatinib
1968	1968_014	0	0	0
1639	1639_002	422587007	Nausea	imatinib
1639	1639_002	84229001	Fatigue	imatinib
1977	1977_006	62315008	Diarrhea	sunitinib
1639	1639_003	0	0	0
1639	1639_004	367391008	Malaise	imatinib
1639	1639_005	422587007	Nausea	imatinib
1639	1639_006	0	0	0
1639	1639_007	0	0	0
1639	1639_008	0	0	0
1639	1639_009	0	0	0
1639	1639_010	0	0	0
1968	1968_015	0	0	0
1968	1968_016	0	0	0
1968	1968_017	0	0	0
1818	1818_058	277797007	Thin skin	imatinib
1818	1818_058	65124004	Swelling	imatinib
1818	1818_058	56317004	Alopecia	imatinib
1430	1430_036	56317004	Alopecia	imatinib
1430	1430_036	21522001	Abdominal pain	imatinib
1430	1430_036	79015004	Worried	imatinib
1430	1430_036	224960004	Tired	imatinib
1639	1639_013	0	0	0
1818	1818_059	0	0	0
1952	1952_012	0	0	0
1964	1964_040	0	0	0
1964	1964_041	0	0	0
1639	1639_014	422587007	Nausea	imatinib
1976	1976_001	0	0	0
1964	1964_042	0	0	0
1818	1818_060	162059005	Upset stomach	imatinib
1818	1818_060	55300003	Cramp	imatinib
1974	1974_003	0	0	0
1972	1972_009	0	0	0
1818	1818_061	49563000	Periorbital edema	imatinib
1818	1818_061	56317004	Alopecia	imatinib
1818	1818_061	84229001	Fatigue	imatinib
1951	1951_001	0	0	0
1951	1951_002	0	0	0
1964	1964_043	0	0	0
1972	1972_010	0	0	0
1951	1951_003	0	0	0
1639	1639_015	0	0	0
1951	1951_004	0	0	0
1951	1951_005	0	0	0
1951	1951_006	0	0	0
1951	1951_007	0	0	0
1951	1951_008	0	0	0
1951	1951_009	0	0	0
1951	1951_010	0	0	0
1951	1951_011	0	0	0
1951	1951_012	0	0	0
1951	1951_013	0	0	0
1951	1951_014	0	0	0
1951	1951_015	0	0	0
1952	1952_013	0	0	0
1960	1960_001	0	0	0
1954	1954_001	0	0	0
1954	1954_002	0	0	0
1960	1960_002	0	0	0
1960	1960_003	0	0	0
1954	1954_003	0	0	0
1954	1954_004	80449002	Muscle fatigue	imatinib
1951	1951_016	0	0	0
1954	1954_005	0	0	0
1960	1960_004	0	0	0
1954	1954_006	0	0	0
1962	1962_001	0	0	0
1954	1954_007	0	0	0
1960	1960_005	0	0	0
1951	1951_017	0	0	0
1960	1960_006	0	0	0
1960	1960_007	0	0	0
1954	1954_008	0	0	0
1962	1962_002	0	0	0
1954	1954_009	0	0	0
1960	1960_008	0	0	0
1954	1954_010	0	0	0
1954	1954_011	84229001	Fatigue	imatinib
1954	1954_012	0	0	0
1954	1954_013	0	0	0
1954	1954_014	0	0	0
1691	1691_001	0	0	0
1951	1951_018	0	0	0
1954	1954_015	0	0	0
1691	1691_002	0	0	0
1691	1691_003	0	0	0
1691	1691_004	0	0	0
1691	1691_005	0	0	0
1691	1691_006	0	0	0
1691	1691_007	0	0	0
1691	1691_008	0	0	0
1691	1691_009	0	0	0
1691	1691_010	0	0	0
1691	1691_011	0	0	0
1691	1691_012	0	0	0
1691	1691_013	0	0	0
1691	1691_014	0	0	0
1691	1691_015	0	0	0
1691	1691_016	0	0	0
1691	1691_017	0	0	0
1691	1691_018	0	0	0
1691	1691_019	0	0	0
1954	1954_016	0	0	0
1954	1954_017	0	0	0
1691	1691_020	0	0	0
1691	1691_021	0	0	0
1691	1691_022	0	0	0
1691	1691_023	0	0	0
1691	1691_024	0	0	0
1691	1691_025	0	0	0
1691	1691_026	0	0	0
1691	1691_027	0	0	0
1691	1691_028	0	0	0
1691	1691_029	0	0	0
1691	1691_030	0	0	0
1691	1691_031	0	0	0
1691	1691_032	0	0	0
1691	1691_033	0	0	0
1691	1691_034	0	0	0
1691	1691_035	0	0	0
1691	1691_036	0	0	0
1691	1691_037	0	0	0
1691	1691_038	0	0	0
1954	1954_018	0	0	0
1691	1691_039	0	0	0
1691	1691_040	0	0	0
1691	1691_041	0	0	0
1691	1691_042	0	0	0
1691	1691_043	0	0	0
1691	1691_044	0	0	0
1691	1691_045	0	0	0
1691	1691_046	0	0	0
1691	1691_047	0	0	0
1951	1951_019	0	0	0
1691	1691_048	0	0	0
1691	1691_049	0	0	0
1691	1691_050	0	0	0
1691	1691_051	0	0	0
1691	1691_052	0	0	0
1691	1691_053	0	0	0
1962	1962_003	0	0	0
1691	1691_054	0	0	0
1691	1691_055	0	0	0
1691	1691_056	0	0	0
1691	1691_057	0	0	0
1691	1691_058	0	0	0
1691	1691_059	0	0	0
1691	1691_060	34436003	Blood in urine	
1691	1691_060	279333002	Pruritus of skin	
1691	1691_061	0	0	0
1971	1971_009	269476000	Nodular lymphoma	imatinib
1691	1691_062	0	0	0
1691	1691_063	0	0	0
1691	1691_064	0	0	0
1691	1691_065	0	0	0
1691	1691_066	0	0	0
1691	1691_067	0	0	0
1951	1951_020	0	0	0
1691	1691_068	0	0	0
1691	1691_069	0	0	0
1954	1954_019	0	0	0
1691	1691_070	0	0	0
1691	1691_071	0	0	0
1691	1691_072	0	0	0
1691	1691_073	0	0	0
1691	1691_074	0	0	0
1691	1691_075	0	0	0
1691	1691_076	0	0	0
1691	1691_077	0	0	0
1691	1691_078	0	0	0
1691	1691_079	0	0	0
1691	1691_080	0	0	0
1691	1691_081	0	0	0
1691	1691_082	0	0	0
1691	1691_083	0	0	0
1691	1691_084	0	0	0
1691	1691_085	0	0	0
1691	1691_086	0	0	0
1691	1691_087	0	0	0
1691	1691_088	0	0	0
1691	1691_089	0	0	0
1691	1691_090	0	0	0
1691	1691_091	0	0	0
1691	1691_092	0	0	0
1962	1962_004	0	0	0
1951	1951_021	0	0	0
1691	1691_093	0	0	0
1954	1954_020	0	0	0
1691	1691_094	0	0	0
1691	1691_095	0	0	0
1691	1691_096	0	0	0
1691	1691_097	0	0	0
1954	1954_021	0	0	0
1691	1691_098	0	0	0
1960	1960_009	0	0	0
1691	1691_099	0	0	0
1691	1691_100	0	0	0
1691	1691_101	0	0	0
1691	1691_102	0	0	0
1691	1691_103	0	0	0
1691	1691_104	0	0	0
1691	1691_105	0	0	0
1691	1691_106	0	0	0
1691	1691_107	0	0	0
1691	1691_108	0	0	0
1691	1691_109	0	0	0
1960	1960_010	0	0	0
1691	1691_110	0	0	0
1691	1691_111	0	0	0
1691	1691_112	0	0	0
1691	1691_113	0	0	0
1691	1691_114	0	0	0
1691	1691_115	0	0	0
1691	1691_116	0	0	0
1691	1691_117	0	0	0
1691	1691_118	0	0	0
1691	1691_119	0	0	0
1691	1691_120	0	0	0
1691	1691_121	0	0	0
1691	1691_122	0	0	0
1691	1691_123	0	0	0
1962	1962_005	0	0	0
1691	1691_124	0	0	0
1969	1969_010	0	0	0
1954	1954_022	224960004	Tired	imatinib
1954	1954_022	57676002	Joint pain	imatinib
1954	1954_022	12584003	Bone pain	imatinib
1954	1954_022	84229001	Fatigue	imatinib
1691	1691_125	0	0	0
1691	1691_126	0	0	0
1691	1691_127	0	0	0
1691	1691_128	0	0	0
1552	1552_001	0	0	0
1691	1691_129	0	0	0
1691	1691_130	0	0	0
1954	1954_023	0	0	0
1691	1691_131	0	0	0
1691	1691_132	0	0	0
1691	1691_133	0	0	0
1691	1691_134	0	0	0
1691	1691_135	0	0	0
1691	1691_136	0	0	0
1691	1691_137	0	0	0
1691	1691_138	0	0	0
1691	1691_139	0	0	0
1691	1691_140	0	0	0
1954	1954_024	84229001	Fatigue	imatinib
1954	1954_024	55300003	Cramp	imatinib
1954	1954_024	65124004	Swelling	imatinib
1691	1691_141	0	0	0
1552	1552_002	0	0	0
1951	1951_022	0	0	0
1691	1691_142	0	0	0
1954	1954_025	0	0	0
1691	1691_143	0	0	0
1960	1960_011	0	0	0
1691	1691_144	0	0	0
1639	1639_016	0	0	0
1691	1691_145	0	0	0
1956	1956_001	0	0	0
1956	1956_002	0	0	0
1956	1956_003	0	0	0
1956	1956_004	0	0	0
1956	1956_005	0	0	0
1691	1691_146	0	0	0
1956	1956_006	0	0	0
1691	1691_147	0	0	0
1691	1691_148	0	0	0
1956	1956_007	0	0	0
1951	1951_023	0	0	0
1691	1691_149	0	0	0
1691	1691_150	0	0	0
1691	1691_151	0	0	0
1956	1956_008	0	0	0
1956	1956_009	55300003	Cramp	imatinib
1956	1956_010	297217002	Rib pain	imatinib
1956	1956_010	32914008	Restless legs	imatinib
1956	1956_011	0	0	0
1956	1956_012	0	0	0
1691	1691_152	0	0	0
1956	1956_013	0	0	0
1954	1954_026	0	0	0
1954	1954_027	0	0	0
1691	1691_153	0	0	0
1956	1956_014	84229001	Fatigue	imatinib
1956	1956_014	53057004	Hand pain	imatinib
1956	1956_014	449918009	Cramp in lower leg	imatinib
1956	1956_014	55300003	Cramp	imatinib
1956	1956_015	0	0	0
1956	1956_016	0	0	0
1691	1691_154	0	0	0
1956	1956_017	0	0	0
1691	1691_155	0	0	0
1691	1691_156	0	0	0
1956	1956_018	0	0	0
1691	1691_157	0	0	0
1956	1956_019	55300003	Cramp	imatinib
1956	1956_020	0	0	0
1956	1956_021	449918009	Cramp in lower leg	imatinib
1954	1954_028	84229001	Fatigue	imatinib
1691	1691_158	0	0	0
1956	1956_022	0	0	0
1956	1956_023	0	0	0
1956	1956_024	0	0	0
1691	1691_159	0	0	0
1956	1956_025	0	0	0
1954	1954_029	93478000	Intraocular hemorrhage	imatinib
1956	1956_026	0	0	0
1691	1691_160	0	0	0
1691	1691_161	0	0	0
1691	1691_162	0	0	0
1956	1956_027	249945007	Monoparesis - leg	imatinib
1956	1956_027	53226007	Talipes planus	imatinib
1956	1956_027	161891005	Backache	imatinib
1691	1691_163	0	0	0
1956	1956_028	0	0	0
1956	1956_029	300954003	Pain in calf	imatinib
1691	1691_164	0	0	0
1956	1956_030	0	0	0
1691	1691_165	0	0	0
1956	1956_031	0	0	0
1691	1691_166	0	0	0
1956	1956_032	0	0	0
1956	1956_033	6020002	Tinea pedis	imatinib
1691	1691_167	0	0	0
1691	1691_168	0	0	0
1691	1691_169	0	0	0
1691	1691_170	0	0	0
1956	1956_034	0	0	0
1951	1951_024	73595000	Stress	imatinib
1951	1951_024	84229001	Fatigue	imatinib
1951	1951_024	40917007	Clouded consciousness	imatinib
1951	1951_024	49563000	Periorbital edema	imatinib
1691	1691_171	0	0	0
1691	1691_172	0	0	0
1691	1691_173	0	0	0
1956	1956_035	0	0	0
1956	1956_036	0	0	0
1968	1968_018	0	0	0
1951	1951_025	0	0	0
1691	1691_174	0	0	0
1956	1956_037	0	0	0
1956	1956_038	0	0	0
1691	1691_175	0	0	0
1691	1691_176	0	0	0
1956	1956_039	0	0	0
1956	1956_040	0	0	0
1956	1956_042	0	0	0
1691	1691_177	0	0	0
1691	1691_178	0	0	0
1691	1691_179	0	0	0
1691	1691_180	0	0	0
1956	1956_043	0	0	0
1960	1960_012	0	0	0
1691	1691_181	0	0	0
1691	1691_183	0	0	0
1691	1691_184	0	0	0
1942	1942_001	0	0	0
1942	1942_002	0	0	0
1691	1691_185	0	0	0
1942	1942_003	162059005	Upset stomach	imatinib
1691	1691_186	0	0	0
1691	1691_187	0	0	0
1691	1691_188	0	0	0
1956	1956_044	285365001	Pain in toe	imatinib
1942	1942_004	373932008	Feels hot	imatinib
1956	1956_045	0	0	0
1942	1942_005	22253000	Pain	imatinib
1956	1956_046	0	0	0
1691	1691_189	0	0	0
1954	1954_030	0	0	0
1691	1691_191	0	0	0
1691	1691_192	0	0	0
1942	1942_006	0	0	0
1952	1952_014	0	0	0
1964	1964_044	0	0	0
1942	1942_007	0	0	0
1942	1942_008	0	0	0
1691	1691_193	0	0	0
1956	1956_048	0	0	0
1963	1963_015	0	0	0
1691	1691_194	0	0	0
1956	1956_049	367391008	Malaise	imatinib
1956	1956_049	55300003	Cramp	imatinib
1691	1691_195	0	0	0
1942	1942_009	62315008	Diarrhea	imatinib
1942	1942_009	162059005	Upset stomach	imatinib
1961	1961_012	0	0	0
1691	1691_196	0	0	0
1691	1691_197	0	0	0
1691	1691_198	0	0	0
1956	1956_050	449918009	Cramp in lower leg	imatinib
1691	1691_199	0	0	0
1961	1961_013	0	0	0
1691	1691_200	0	0	0
1430	1430_037	0	0	0
1691	1691_201	0	0	0
1691	1691_202	0	0	0
1960	1960_013	0	0	0
1958	1958_001	0	0	0
1942	1942_010	22253000	Pain	imatinib
1942	1942_010	21522001	Abdominal pain	imatinib
1953	1953_001	0	0	0
1691	1691_203	0	0	0
1953	1953_002	0	0	0
1691	1691_204	0	0	0
1953	1953_003	0	0	0
1953	1953_004	0	0	0
1691	1691_205	0	0	0
1691	1691_206	0	0	0
1959	1959_001	0	0	0
1959	1959_002	0	0	0
1959	1959_003	0	0	0
1959	1959_004	0	0	0
1959	1959_005	0	0	0
1959	1959_006	0	0	0
1959	1959_007	0	0	0
1956	1956_051	249544004	Abdominal muscles tense	imatinib
1691	1691_207	0	0	0
1959	1959_008	0	0	0
1956	1956_052	267038008	Edema	imatinib
1956	1956_052	65124004	Swelling	imatinib
1960	1960_014	0	0	0
1960	1960_015	0	0	0
1962	1962_006	0	0	0
1818	1818_062	0	0	0
1691	1691_208	0	0	0
1961	1961_014	0	0	0
1691	1691_209	0	0	0
1960	1960_016	0	0	0
1905	1905_025	0	0	0
1959	1959_009	0	0	0
1691	1691_210	0	0	0
1691	1691_211	0	0	0
1691	1691_212	0	0	0
1952	1952_015	0	0	0
1691	1691_213	0	0	0
1942	1942_011	309838005	Emotional upset	imatinib
1942	1942_011	21522001	Abdominal pain	imatinib
1942	1942_011	161891005	Backache	imatinib
1942	1942_011	267038008	Edema	imatinib
1940	1940_001	0	0	0
1940	1940_002	0	0	0
1691	1691_214	0	0	0
1940	1940_003	0	0	0
1958	1958_002	0	0	0
1940	1940_004	0	0	0
1959	1959_010	0	0	0
1940	1940_005	0	0	0
1948	1948_001	0	0	0
1691	1691_215	0	0	0
1691	1691_216	0	0	0
1940	1940_006	0	0	0
1940	1940_007	0	0	0
1691	1691_217	0	0	0
1956	1956_053	249945007	Monoparesis - leg	imatinib
1940	1940_008	0	0	0
1691	1691_218	0	0	0
1956	1956_054	0	0	0
1944	1944_001	0	0	0
1944	1944_002	0	0	0
1944	1944_003	0	0	0
1940	1940_009	0	0	0
1944	1944_004	0	0	0
1944	1944_005	38341003	Hypertensive disorder	sunitinib
1691	1691_219	0	0	0
1951	1951_026	0	0	0
1691	1691_220	0	0	0
1944	1944_006	422587007	Nausea	sunitinib
1936	1936_001	267064002	Retention of urine	imatinib
1936	1936_002	0	0	0
1818	1818_063	0	0	0
1940	1940_010	0	0	0
1818	1818_064	0	0	0
1818	1818_065	55300003	Cramp	imatinib
1818	1818_065	35489007	Depressive disorder	imatinib
1818	1818_065	65124004	Swelling	imatinib
1818	1818_065	36630001	Deep pain	imatinib
1818	1818_065	84229001	Fatigue	imatinib
1951	1951_027	0	0	0
1944	1944_007	421961002	Hypersensitivity reaction	imatinib
1944	1944_008	0	0	0
1953	1953_005	0	0	0
1945	1945_001	0	0	0
1945	1945_002	0	0	0
1952	1952_016	0	0	0
1951	1951_028	0	0	0
1928	1928_001	0	0	0
1928	1928_002	0	0	0
1928	1928_003	0	0	0
1928	1928_004	0	0	0
1930	1930_001	0	0	0
1928	1928_005	0	0	0
1930	1930_002	0	0	0
1928	1928_006	0	0	0
1928	1928_007	0	0	0
1930	1930_003	56731001	Tight muscles	imatinib
1928	1928_008	0	0	0
1928	1928_009	0	0	0
1930	1930_004	449918009	Cramp in lower leg	imatinib
1930	1930_005	0	0	0
1928	1928_010	0	0	0
1930	1930_006	398151007	Decreased muscle tone	imatinib
1930	1930_006	8943002	Weight gain	imatinib
1930	1930_007	248277009	Lack of stamina	imatinib
1930	1930_008	267039000	Swollen ankle region	imatinib
1930	1930_008	250018006	Toe-walking gait	imatinib
1930	1930_008	161873000	Heavy legs	imatinib
1930	1930_010	0	0	0
1928	1928_011	0	0	0
1930	1930_011	0	0	0
1928	1928_012	0	0	0
1928	1928_013	0	0	0
1928	1928_014	0	0	0
1930	1930_012	68962001	Muscle pain	imatinib
1930	1930_012	84229001	Fatigue	imatinib
1928	1928_015	0	0	0
1691	1691_221	0	0	0
1950	1950_001	48694002	Anxiety	
1928	1928_016	0	0	0
1928	1928_017	0	0	0
1930	1930_013	26544005	Muscle weakness	imatinib
1930	1930_013	80449002	Muscle fatigue	imatinib
1928	1928_018	0	0	0
1928	1928_019	0	0	0
1948	1948_002	0	0	0
1928	1928_020	0	0	0
1928	1928_021	0	0	0
1930	1930_014	0	0	0
1928	1928_022	0	0	0
1930	1930_015	80449002	Muscle fatigue	imatinib
1928	1928_023	0	0	0
1945	1945_003	0	0	0
1946	1946_001	0	0	0
1946	1946_002	0	0	0
1928	1928_024	0	0	0
1942	1942_012	0	0	0
1691	1691_222	0	0	0
1930	1930_016	0	0	0
1930	1930_017	0	0	0
1946	1946_003	0	0	0
1691	1691_223	0	0	0
1946	1946_004	0	0	0
1930	1930_018	0	0	0
1946	1946_005	0	0	0
1930	1930_019	68962001	Muscle pain	imatinib
1930	1930_019	57676002	Joint pain	imatinib
1930	1930_020	0	0	0
1945	1945_004	0	0	0
1933	1933_001	0	0	0
1944	1944_009	62315008	Diarrhea	sunitinib
1944	1944_009	30731004	Glossodynia	sunitinib
1944	1944_009	422587007	Nausea	sunitinib
1933	1933_002	0	0	0
1933	1933_003	0	0	0
1933	1933_004	0	0	0
1930	1930_021	0	0	0
1933	1933_005	0	0	0
1933	1933_006	0	0	0
1933	1933_007	0	0	0
1933	1933_008	0	0	0
1930	1930_022	56731001	Tight muscles	imatinib
1930	1930_022	55300003	Cramp	imatinib
1933	1933_009	0	0	0
1691	1691_224	0	0	0
1930	1930_023	0	0	0
1905	1905_026	0	0	0
1945	1945_005	0	0	0
1905	1905_027	0	0	0
1935	1935_001	0	0	0
1935	1935_002	0	0	0
1935	1935_003	0	0	0
1935	1935_004	0	0	0
1935	1935_005	0	0	0
1943	1943_001	0	0	0
1943	1943_002	0	0	0
1943	1943_003	0	0	0
1930	1930_024	267064002	Retention of urine	imatinib
1934	1934_001	0	0	0
1935	1935_006	0	0	0
